,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Bank deposit(target)
8505,52,management,married,primary,no,798.0,yes,no,unknown,30,jun,2,2,-1,0,unknown,no
8506,52,technician,divorced,secondary,no,935.0,no,no,unknown,1,jul,1,1,-1,0,unknown,no
8507,52,housemaid,married,tertiary,no,51.0,no,no,unknown,3,jul,1,1,-1,0,unknown,no
8508,52,blue-collar,married,secondary,no,184.0,yes,no,unknown,3,jul,1,1,-1,0,unknown,no
8509,52,management,married,secondary,no,3369.0,no,no,cellular,7,jul,3,2,-1,0,unknown,no
8510,52,retired,married,tertiary,no,493.0,no,no,cellular,7,jul,1,6,-1,0,unknown,no
8511,52,technician,divorced,tertiary,yes,-1014.0,no,yes,cellular,7,jul,2,1,-1,0,unknown,no
8512,52,blue-collar,married,primary,no,9444.0,no,no,cellular,7,jul,4,3,-1,0,unknown,no
8513,52,unemployed,married,tertiary,no,1023.0,no,no,cellular,7,jul,1,6,-1,0,unknown,no
8514,52,blue-collar,divorced,secondary,no,497.0,no,yes,cellular,7,jul,4,2,-1,0,unknown,no
8515,52,entrepreneur,married,tertiary,yes,-468.0,no,no,cellular,8,jul,8,1,-1,0,unknown,yes
8516,52,technician,married,secondary,no,786.0,no,no,cellular,8,jul,5,1,-1,0,unknown,no
8517,52,blue-collar,single,secondary,no,288.0,yes,no,cellular,8,jul,2,2,-1,0,unknown,no
8518,52,management,married,unknown,no,414.0,yes,no,cellular,8,jul,7,1,-1,0,unknown,no
8519,52,blue-collar,married,secondary,no,380.0,yes,yes,cellular,8,jul,0,1,-1,0,unknown,no
8521,52,technician,married,secondary,yes,0.0,no,no,cellular,8,jul,9,2,-1,0,unknown,no
8522,52,admin.,married,secondary,no,350.0,no,yes,cellular,8,jul,7,2,-1,0,unknown,no
8523,52,management,married,secondary,no,4873.0,no,no,cellular,8,jul,1,9,-1,0,unknown,no
8524,52,retired,married,secondary,no,49.0,no,yes,telephone,8,jul,4,5,-1,0,unknown,no
8525,52,technician,married,tertiary,no,3440.0,yes,no,cellular,9,jul,3,1,-1,0,unknown,no
8526,52,blue-collar,married,unknown,no,0.0,yes,no,cellular,9,jul,24,1,-1,0,unknown,yes
8527,52,management,married,primary,no,324.0,no,no,cellular,9,jul,1,1,-1,0,unknown,no
8529,52,admin.,married,secondary,no,32.0,no,yes,cellular,9,jul,1,1,-1,0,unknown,no
8530,52,management,married,tertiary,no,-1112.0,yes,no,cellular,9,jul,1,1,-1,0,unknown,no
8531,52,blue-collar,divorced,primary,no,98.0,no,yes,telephone,9,jul,4,1,-1,0,unknown,no
8532,52,housemaid,married,primary,no,0.0,no,yes,cellular,9,jul,4,1,-1,0,unknown,no
8533,52,admin.,married,secondary,no,0.0,no,yes,telephone,9,jul,1,1,-1,0,unknown,no
8534,52,retired,married,tertiary,no,350.0,no,yes,cellular,9,jul,2,1,-1,0,unknown,no
8535,52,admin.,married,secondary,no,3422.0,no,no,cellular,10,jul,2,1,-1,0,unknown,no
8536,52,entrepreneur,married,primary,no,-104.0,no,yes,cellular,10,jul,2,1,-1,0,unknown,no
8538,52,blue-collar,single,tertiary,yes,-517.0,no,yes,cellular,10,jul,5,1,-1,0,unknown,no
8540,52,blue-collar,married,primary,no,142.0,no,no,telephone,10,jul,15,5,-1,0,unknown,no
8541,52,services,married,secondary,no,5.0,yes,yes,cellular,11,jul,1,2,-1,0,unknown,no
8542,52,management,married,tertiary,no,698.0,yes,no,cellular,11,jul,3,2,-1,0,unknown,no
8543,52,blue-collar,single,primary,yes,-2.0,no,no,cellular,14,jul,5,2,-1,0,unknown,no
8544,52,technician,married,tertiary,no,1416.0,yes,no,cellular,14,jul,4,3,-1,0,unknown,no
8545,52,self-employed,married,secondary,no,248.0,no,yes,cellular,14,jul,4,3,-1,0,unknown,no
8547,52,technician,married,secondary,no,279.0,no,yes,cellular,14,jul,3,3,-1,0,unknown,no
8548,52,admin.,married,primary,no,0.0,yes,no,cellular,14,jul,3,3,-1,0,unknown,no
8549,52,blue-collar,divorced,secondary,no,0.0,no,yes,cellular,15,jul,3,2,-1,0,unknown,no
8550,52,management,married,tertiary,no,25.0,no,yes,cellular,15,jul,2,3,-1,0,unknown,no
8551,52,technician,married,unknown,no,370.0,yes,no,cellular,15,jul,1,2,-1,0,unknown,no
8552,52,blue-collar,single,primary,no,0.0,no,no,cellular,15,jul,2,2,-1,0,unknown,no
8553,52,entrepreneur,married,secondary,yes,-36.0,no,yes,cellular,15,jul,3,4,-1,0,unknown,no
8555,52,services,married,secondary,no,497.0,yes,no,telephone,15,jul,4,5,-1,0,unknown,no
8556,52,admin.,married,secondary,no,82.0,yes,yes,telephone,15,jul,19,4,-1,0,unknown,no
8558,52,management,divorced,primary,no,92.0,no,yes,cellular,16,jul,7,7,-1,0,unknown,no
8559,52,technician,married,secondary,no,272.0,no,yes,cellular,17,jul,0,1,-1,0,unknown,no
8560,52,entrepreneur,married,secondary,no,10.0,no,yes,cellular,17,jul,1,3,-1,0,unknown,no
8561,52,admin.,divorced,secondary,no,1426.0,no,no,cellular,17,jul,1,1,-1,0,unknown,no
8562,52,blue-collar,married,secondary,no,1405.0,no,yes,cellular,17,jul,12,2,-1,0,unknown,yes
8563,52,management,married,tertiary,no,1564.0,yes,no,cellular,17,jul,8,1,-1,0,unknown,no
8564,52,blue-collar,married,primary,no,336.0,no,yes,telephone,17,jul,6,7,-1,0,unknown,no
8565,52,housemaid,married,primary,no,3798.0,yes,no,cellular,17,jul,20,1,-1,0,unknown,yes
8566,52,housemaid,married,primary,no,994.0,no,no,cellular,17,jul,3,3,-1,0,unknown,no
8567,52,technician,divorced,tertiary,no,0.0,no,no,cellular,18,jul,7,1,-1,0,unknown,no
8568,52,technician,married,secondary,no,2102.0,yes,no,cellular,18,jul,4,2,-1,0,unknown,no
8569,52,technician,married,secondary,no,383.0,no,yes,cellular,18,jul,2,1,-1,0,unknown,no
8570,52,unemployed,married,tertiary,no,2133.0,no,yes,cellular,18,jul,1,1,-1,0,unknown,no
8571,52,management,married,tertiary,no,3754.0,no,no,cellular,18,jul,2,2,-1,0,unknown,no
8573,52,blue-collar,divorced,primary,no,29.0,yes,no,cellular,21,jul,4,1,-1,0,unknown,no
8574,52,admin.,married,secondary,no,799.0,no,no,cellular,21,jul,2,2,-1,0,unknown,no
8575,52,technician,married,secondary,no,150.0,yes,no,telephone,21,jul,2,3,-1,0,unknown,no
8576,52,self-employed,married,secondary,no,0.0,yes,no,cellular,22,jul,2,1,-1,0,unknown,no
8577,52,management,single,tertiary,no,269.0,no,yes,cellular,22,jul,1,1,-1,0,unknown,no
8578,52,blue-collar,married,secondary,no,5275.0,no,yes,cellular,22,jul,17,3,-1,0,unknown,no
8579,52,technician,married,secondary,no,83.0,no,no,telephone,22,jul,2,3,-1,0,unknown,no
8580,52,entrepreneur,divorced,secondary,no,105.0,no,yes,telephone,22,jul,4,4,-1,0,unknown,no
8581,52,housemaid,divorced,tertiary,no,4306.0,no,no,cellular,22,jul,1,2,-1,0,unknown,no
8584,52,blue-collar,married,secondary,no,1027.0,no,no,cellular,23,jul,0,1,-1,0,unknown,no
8585,52,management,married,secondary,no,638.0,yes,no,cellular,23,jul,3,1,-1,0,unknown,no
8586,52,admin.,married,secondary,no,3703.0,yes,no,cellular,23,jul,2,1,-1,0,unknown,no
8587,52,management,married,tertiary,no,659.0,no,no,cellular,23,jul,8,4,-1,0,unknown,no
8588,52,blue-collar,married,primary,yes,0.0,no,no,cellular,23,jul,5,3,-1,0,unknown,no
8589,52,services,divorced,secondary,no,6.0,no,no,cellular,23,jul,2,3,-1,0,unknown,no
8590,52,management,divorced,tertiary,yes,0.0,no,no,cellular,24,jul,5,1,-1,0,unknown,no
8591,52,blue-collar,married,primary,no,117.0,no,yes,cellular,24,jul,2,2,-1,0,unknown,no
8592,52,blue-collar,married,secondary,no,3510.0,yes,no,telephone,24,jul,3,7,-1,0,unknown,no
8593,52,entrepreneur,divorced,secondary,no,7.0,no,no,cellular,24,jul,2,5,-1,0,unknown,no
8594,52,blue-collar,married,primary,no,134.0,yes,no,cellular,24,jul,1,3,-1,0,unknown,no
8595,52,admin.,divorced,secondary,no,121.0,yes,no,cellular,24,jul,4,2,-1,0,unknown,no
8596,52,retired,married,secondary,no,5423.0,no,yes,cellular,25,jul,1,1,-1,0,unknown,no
8597,52,admin.,married,secondary,no,473.0,yes,no,cellular,25,jul,2,2,-1,0,unknown,no
8598,52,services,divorced,secondary,no,2455.0,no,no,cellular,25,jul,4,1,-1,0,unknown,no
8600,52,blue-collar,married,primary,no,4711.0,yes,no,cellular,28,jul,3,2,-1,0,unknown,no
8601,52,management,married,tertiary,no,2428.0,yes,no,cellular,28,jul,1,3,-1,0,unknown,no
8602,52,housemaid,married,secondary,no,-12.0,no,yes,cellular,28,jul,2,5,-1,0,unknown,no
8604,52,services,married,unknown,no,482.0,yes,yes,cellular,28,jul,1,7,-1,0,unknown,no
8605,52,technician,married,secondary,no,475.0,yes,no,cellular,28,jul,2,3,-1,0,unknown,no
8606,52,blue-collar,divorced,secondary,no,1912.0,yes,yes,cellular,28,jul,2,2,-1,0,unknown,no
8607,52,services,single,secondary,no,21.0,yes,no,cellular,28,jul,2,15,-1,0,unknown,no
8609,52,technician,married,secondary,no,1818.0,no,yes,cellular,29,jul,0,4,-1,0,unknown,no
8610,52,admin.,married,secondary,no,5517.0,yes,yes,cellular,29,jul,2,2,-1,0,unknown,no
8611,52,blue-collar,married,secondary,no,594.0,no,no,telephone,29,jul,2,2,-1,0,unknown,no
8612,52,admin.,single,secondary,no,2332.0,no,no,cellular,29,jul,1,2,-1,0,unknown,no
8613,52,management,divorced,tertiary,no,-299.0,no,no,cellular,29,jul,1,2,-1,0,unknown,no
8614,52,retired,married,tertiary,no,1452.0,no,yes,cellular,29,jul,3,3,-1,0,unknown,no
8616,52,services,divorced,primary,yes,-1.0,no,yes,cellular,29,jul,1,6,-1,0,unknown,no
8617,52,services,married,secondary,no,-232.0,no,yes,cellular,29,jul,1,4,-1,0,unknown,no
8618,52,management,married,tertiary,no,1453.0,no,no,telephone,29,jul,4,21,-1,0,unknown,no
8619,52,admin.,married,secondary,no,1746.0,no,no,cellular,30,jul,2,9,-1,0,unknown,no
8620,52,blue-collar,single,primary,no,1400.0,no,no,cellular,30,jul,1,4,-1,0,unknown,no
8621,52,blue-collar,married,secondary,no,698.0,no,no,telephone,30,jul,0,2,-1,0,unknown,no
8622,52,admin.,married,secondary,no,686.0,no,no,cellular,30,jul,9,2,-1,0,unknown,no
8623,52,housemaid,married,tertiary,no,43.0,no,no,cellular,30,jul,0,2,-1,0,unknown,no
8624,52,management,married,tertiary,no,0.0,yes,no,cellular,30,jul,2,6,-1,0,unknown,no
8625,52,unemployed,married,primary,no,959.0,no,no,telephone,30,jul,11,2,-1,0,unknown,yes
8626,52,blue-collar,single,secondary,no,359.0,yes,no,cellular,30,jul,7,2,-1,0,unknown,no
8627,52,self-employed,married,secondary,no,1498.0,yes,no,cellular,30,jul,17,11,-1,0,unknown,no
8628,52,management,divorced,tertiary,no,147.0,no,no,cellular,30,jul,1,4,-1,0,unknown,no
8629,52,management,divorced,tertiary,no,0.0,yes,yes,cellular,30,jul,4,3,-1,0,unknown,no
8630,52,management,married,secondary,no,0.0,no,no,cellular,30,jul,4,3,-1,0,unknown,no
8631,52,blue-collar,single,secondary,no,-477.0,no,no,cellular,31,jul,0,4,-1,0,unknown,no
8633,52,management,married,tertiary,no,4358.0,no,no,telephone,31,jul,0,7,-1,0,unknown,no
8634,52,technician,married,secondary,no,-1076.0,yes,no,cellular,31,jul,0,2,-1,0,unknown,no
8635,52,technician,married,unknown,no,668.0,yes,no,cellular,31,jul,3,4,-1,0,unknown,no
8636,52,services,married,primary,no,171.0,yes,yes,cellular,31,jul,3,1,-1,0,unknown,no
8637,52,blue-collar,married,primary,no,655.0,yes,yes,cellular,31,jul,2,3,-1,0,unknown,no
8638,52,technician,married,secondary,no,-1.0,no,yes,cellular,31,jul,2,1,-1,0,unknown,no
8639,52,housemaid,married,tertiary,no,554.0,no,no,cellular,31,jul,0,5,-1,0,unknown,no
8640,52,blue-collar,married,primary,no,0.0,yes,no,cellular,31,jul,0,28,-1,0,unknown,no
8641,52,services,divorced,secondary,no,0.0,no,no,cellular,31,jul,8,3,-1,0,unknown,no
8642,52,management,married,tertiary,no,1415.0,no,no,cellular,4,aug,2,1,-1,0,unknown,no
8643,52,unknown,married,unknown,no,1571.0,no,no,cellular,4,aug,2,1,-1,0,unknown,no
8644,52,blue-collar,married,unknown,no,742.0,no,no,cellular,4,aug,10,1,-1,0,unknown,no
8645,52,blue-collar,married,secondary,no,-397.0,no,yes,cellular,4,aug,2,1,-1,0,unknown,no
8646,52,management,married,tertiary,no,193.0,no,no,cellular,4,aug,2,1,-1,0,unknown,no
8647,52,management,married,secondary,no,5601.0,no,no,cellular,4,aug,0,1,-1,0,unknown,no
8649,52,management,married,tertiary,no,809.0,no,no,cellular,4,aug,2,1,-1,0,unknown,no
8650,52,management,married,tertiary,no,7192.0,no,no,cellular,4,aug,24,1,-1,0,unknown,yes
8651,52,admin.,married,primary,no,813.0,no,yes,cellular,5,aug,1,2,-1,0,unknown,no
8652,52,technician,married,tertiary,no,0.0,no,yes,cellular,5,aug,6,1,-1,0,unknown,no
8653,52,unknown,married,unknown,no,5361.0,no,no,cellular,5,aug,10,3,-1,0,unknown,yes
8654,52,technician,married,unknown,no,989.0,no,no,cellular,5,aug,1,1,-1,0,unknown,no
8655,52,services,married,secondary,no,1000.0,no,no,cellular,5,aug,12,2,-1,0,unknown,yes
8656,52,management,divorced,tertiary,no,64.0,no,no,cellular,5,aug,0,3,-1,0,unknown,no
8657,52,management,married,tertiary,no,547.0,no,no,cellular,5,aug,1,2,-1,0,unknown,no
8658,52,management,married,tertiary,no,499.0,no,no,cellular,6,aug,1,4,-1,0,unknown,no
8659,52,blue-collar,married,primary,no,1364.0,yes,no,cellular,6,aug,2,2,-1,0,unknown,no
8660,52,technician,married,secondary,no,3151.0,no,no,cellular,6,aug,1,2,-1,0,unknown,no
8661,52,technician,married,secondary,no,2079.0,no,no,cellular,6,aug,1,2,-1,0,unknown,no
8662,52,blue-collar,married,primary,no,10.0,no,no,cellular,6,aug,9,3,-1,0,unknown,no
8663,52,blue-collar,married,primary,no,2091.0,no,no,cellular,6,aug,3,2,-1,0,unknown,no
8664,52,technician,married,secondary,no,1815.0,no,no,cellular,6,aug,2,3,-1,0,unknown,no
8665,52,housemaid,married,primary,no,420.0,no,no,cellular,7,aug,2,4,-1,0,unknown,no
8668,52,management,single,tertiary,no,741.0,no,no,cellular,7,aug,1,2,-1,0,unknown,no
8669,52,admin.,married,unknown,no,635.0,no,no,cellular,7,aug,3,4,-1,0,unknown,no
8670,52,management,married,tertiary,no,0.0,no,no,cellular,7,aug,5,4,-1,0,unknown,no
8671,52,blue-collar,married,primary,no,1515.0,no,no,cellular,7,aug,0,4,-1,0,unknown,no
8672,52,management,divorced,tertiary,no,-803.0,yes,no,cellular,7,aug,2,3,-1,0,unknown,no
8673,52,admin.,married,secondary,no,5122.0,no,yes,cellular,7,aug,3,7,-1,0,unknown,no
8674,52,technician,divorced,secondary,no,5102.0,no,no,cellular,8,aug,1,2,-1,0,unknown,no
8675,52,blue-collar,married,secondary,no,409.0,no,no,cellular,8,aug,2,2,-1,0,unknown,no
8676,52,blue-collar,married,secondary,no,900.0,no,no,cellular,8,aug,1,2,-1,0,unknown,no
8677,52,blue-collar,married,secondary,no,1493.0,no,no,cellular,8,aug,1,2,-1,0,unknown,no
8678,52,management,married,tertiary,no,1209.0,no,no,cellular,8,aug,1,4,-1,0,unknown,no
8679,52,blue-collar,married,secondary,no,331.0,no,no,cellular,8,aug,1,4,-1,0,unknown,no
8680,52,housemaid,married,primary,no,135.0,no,no,cellular,8,aug,2,9,-1,0,unknown,no
8681,52,unemployed,married,secondary,no,2142.0,no,no,cellular,8,aug,1,2,-1,0,unknown,no
8682,52,technician,married,secondary,no,172.0,yes,yes,cellular,8,aug,1,2,-1,0,unknown,no
8683,52,services,married,primary,no,1625.0,no,no,cellular,8,aug,7,2,-1,0,unknown,yes
8684,52,technician,married,secondary,no,3577.0,no,yes,cellular,8,aug,1,2,-1,0,unknown,no
8685,52,unemployed,married,secondary,no,1639.0,no,no,cellular,8,aug,1,1,-1,0,unknown,no
8686,52,services,married,primary,no,432.0,no,no,cellular,8,aug,7,4,-1,0,unknown,no
8687,52,blue-collar,married,primary,no,2569.0,no,no,cellular,11,aug,4,5,-1,0,unknown,no
8688,52,admin.,married,secondary,no,347.0,no,no,cellular,11,aug,3,2,-1,0,unknown,no
8689,52,blue-collar,married,primary,no,0.0,no,no,cellular,11,aug,2,4,-1,0,unknown,no
8690,52,unknown,married,primary,no,5521.0,no,no,cellular,11,aug,2,4,-1,0,unknown,no
8691,52,admin.,married,secondary,no,7742.0,no,no,cellular,11,aug,2,3,-1,0,unknown,no
8692,52,technician,married,secondary,no,989.0,no,no,cellular,11,aug,5,1,-1,0,unknown,no
8693,52,management,married,tertiary,no,0.0,no,no,cellular,12,aug,1,2,-1,0,unknown,no
8695,52,management,married,tertiary,no,3508.0,no,no,cellular,12,aug,4,2,-1,0,unknown,no
8696,52,housemaid,married,unknown,no,544.0,no,no,cellular,12,aug,4,2,-1,0,unknown,no
8697,52,blue-collar,married,primary,no,273.0,yes,no,cellular,12,aug,2,2,-1,0,unknown,no
8698,52,technician,divorced,secondary,no,106.0,no,no,cellular,12,aug,3,4,-1,0,unknown,no
8699,52,services,married,secondary,no,1579.0,no,yes,cellular,12,aug,2,2,-1,0,unknown,no
8700,52,admin.,married,secondary,no,692.0,yes,no,cellular,12,aug,2,9,-1,0,unknown,no
8701,52,housemaid,married,primary,no,200.0,no,no,cellular,13,aug,3,2,-1,0,unknown,no
8702,52,technician,married,secondary,no,1076.0,yes,no,cellular,13,aug,2,2,-1,0,unknown,no
8703,52,blue-collar,married,primary,no,2488.0,no,no,cellular,13,aug,2,2,-1,0,unknown,no
8704,52,technician,married,secondary,no,-384.0,yes,no,cellular,13,aug,1,4,-1,0,unknown,no
8706,52,management,married,secondary,no,-892.0,yes,no,cellular,13,aug,4,2,-1,0,unknown,no
8707,52,management,divorced,tertiary,no,95.0,no,no,cellular,13,aug,1,2,-1,0,unknown,no
8708,52,technician,divorced,secondary,no,152.0,no,no,cellular,13,aug,6,6,-1,0,unknown,yes
8709,52,unemployed,married,secondary,no,9139.0,no,no,cellular,13,aug,11,2,-1,0,unknown,no
8710,52,management,single,tertiary,no,556.0,no,no,cellular,13,aug,12,6,-1,0,unknown,no
8711,52,technician,divorced,secondary,no,-558.0,no,no,cellular,14,aug,2,5,-1,0,unknown,no
8712,52,technician,married,secondary,no,1064.0,no,no,cellular,14,aug,1,2,-1,0,unknown,no
8713,52,blue-collar,married,unknown,no,51.0,no,no,cellular,14,aug,15,2,-1,0,unknown,no
8714,52,blue-collar,married,primary,no,1949.0,no,no,cellular,14,aug,1,2,-1,0,unknown,no
8715,52,technician,married,tertiary,no,104.0,no,no,cellular,14,aug,4,2,-1,0,unknown,no
8716,52,blue-collar,married,primary,no,66653.0,no,no,cellular,14,aug,1,3,-1,0,unknown,no
8717,52,management,married,tertiary,no,576.0,no,no,cellular,18,aug,12,3,-1,0,unknown,yes
8718,52,blue-collar,married,primary,no,1271.0,no,no,cellular,18,aug,2,3,-1,0,unknown,no
8719,52,blue-collar,married,secondary,no,6429.0,no,no,telephone,18,aug,2,4,-1,0,unknown,no
8720,52,management,married,tertiary,no,52.0,no,yes,cellular,18,aug,2,4,-1,0,unknown,no
8721,52,management,married,tertiary,no,3732.0,no,no,telephone,18,aug,3,2,-1,0,unknown,no
8722,52,management,married,tertiary,no,1134.0,yes,no,cellular,18,aug,2,4,-1,0,unknown,no
8723,52,blue-collar,married,primary,no,4660.0,no,no,cellular,18,aug,1,3,-1,0,unknown,no
8724,52,blue-collar,married,primary,no,9804.0,yes,yes,cellular,18,aug,2,4,-1,0,unknown,no
8725,52,blue-collar,married,primary,no,2977.0,no,no,cellular,18,aug,4,5,-1,0,unknown,no
8726,52,technician,married,secondary,no,0.0,no,no,cellular,18,aug,6,4,-1,0,unknown,no
8727,52,services,divorced,primary,no,-644.0,no,no,cellular,18,aug,1,3,-1,0,unknown,no
8728,52,admin.,married,primary,no,204.0,no,no,cellular,19,aug,2,2,-1,0,unknown,no
8729,52,retired,married,secondary,no,2122.0,no,yes,cellular,19,aug,5,6,-1,0,unknown,no
8730,52,technician,married,secondary,no,2095.0,yes,yes,cellular,19,aug,6,4,-1,0,unknown,no
8731,52,self-employed,married,tertiary,no,605.0,no,no,cellular,19,aug,3,4,-1,0,unknown,no
8732,52,technician,divorced,tertiary,no,0.0,no,no,cellular,19,aug,1,2,-1,0,unknown,no
8733,52,management,married,tertiary,no,7135.0,no,no,cellular,19,aug,17,3,-1,0,unknown,yes
8734,52,management,single,tertiary,no,1205.0,no,no,telephone,19,aug,0,20,-1,0,unknown,no
8735,52,management,divorced,tertiary,no,96.0,no,no,cellular,19,aug,2,1,-1,0,unknown,no
8736,52,technician,married,secondary,no,-240.0,no,no,cellular,19,aug,6,3,-1,0,unknown,no
8737,52,management,married,secondary,no,264.0,no,no,cellular,20,aug,1,8,-1,0,unknown,no
8738,52,blue-collar,married,secondary,no,223.0,no,no,cellular,20,aug,1,4,-1,0,unknown,no
8739,52,technician,married,secondary,no,-33.0,no,no,cellular,20,aug,4,2,-1,0,unknown,no
8740,52,self-employed,married,secondary,no,-163.0,yes,no,cellular,20,aug,2,2,-1,0,unknown,no
8741,52,technician,divorced,secondary,no,511.0,no,yes,cellular,20,aug,1,4,-1,0,unknown,no
8742,52,blue-collar,married,primary,no,584.0,yes,no,cellular,20,aug,1,18,-1,0,unknown,no
8743,52,blue-collar,married,primary,no,990.0,no,no,cellular,21,aug,1,2,-1,0,unknown,no
8744,52,blue-collar,married,primary,no,924.0,no,no,cellular,21,aug,1,4,-1,0,unknown,no
8745,52,technician,divorced,secondary,no,225.0,no,no,cellular,21,aug,0,2,-1,0,unknown,no
8746,52,admin.,married,tertiary,no,17.0,no,no,cellular,21,aug,1,4,-1,0,unknown,no
8747,52,services,married,secondary,no,0.0,no,no,cellular,21,aug,3,4,-1,0,unknown,no
8748,52,management,married,tertiary,no,291.0,no,no,cellular,21,aug,2,3,-1,0,unknown,no
8749,52,retired,married,secondary,no,0.0,no,no,cellular,22,aug,5,5,-1,0,unknown,no
8750,52,retired,married,primary,no,6.0,no,no,cellular,22,aug,1,2,-1,0,unknown,no
8752,52,management,married,tertiary,no,1227.0,no,no,cellular,22,aug,18,4,-1,0,unknown,yes
8753,52,blue-collar,married,secondary,no,-164.0,no,no,cellular,22,aug,5,4,-1,0,unknown,no
8754,52,management,married,secondary,no,189.0,no,no,cellular,22,aug,1,2,-1,0,unknown,no
8755,52,blue-collar,married,primary,no,796.0,no,no,cellular,22,aug,2,2,-1,0,unknown,no
8756,52,blue-collar,married,primary,no,994.0,no,no,cellular,22,aug,1,2,-1,0,unknown,no
8757,52,services,married,secondary,no,145.0,no,no,cellular,22,aug,3,4,-1,0,unknown,no
8758,52,management,married,tertiary,no,0.0,no,no,cellular,22,aug,3,2,-1,0,unknown,no
8759,52,housemaid,married,primary,no,335.0,no,no,cellular,22,aug,3,5,-1,0,unknown,no
